station_number,wban_number,year,month,day,mean_temp,num_mean_temp_samples,mean_dew_point,num_mean_dew_point_samples,mean_sealevel_pressure,num_mean_sealevel_pressure_samples,mean_station_pressure,num_mean_station_pressure_samples,mean_visibility,num_mean_visibility_samples,mean_wind_speed,num_mean_wind_speed_samples,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,max_temperature_explicit,min_temperature,min_temperature_explicit,total_precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado
725650,3017,2005,2,22,36.900001525878906,24,21.600000381469727,24,1017.4000244140625,23.0,,,8.800000190734863,24,7.199999809265137,24.0,17.100000381469727,20.0,26.600000381469727,True,,,0.0,,True,True,True,True,True,True
722544,13958,2005,6,29,84.9000015258789,24,66.4000015258789,24,1013.0,23.0,,,9.899999618530273,24,3.5999999046325684,24.0,8.0,,72.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2006,8,21,88.0,23,68.5,23,1014.5,23.0,,,10.0,23,4.0,23.0,8.0,15.0,78.80000305175781,True,,,0.0,,False,False,False,False,False,False
722544,13958,2006,9,1,87.5999984741211,23,59.5,23,1012.5999755859375,23.0,,,10.0,23,3.200000047683716,23.0,7.0,,72.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2006,3,2,55.900001525878906,23,23.100000381469727,23,1014.7000122070312,23.0,,,10.0,23,5.0,23.0,8.899999618530273,,46.400001525878906,True,,,0.0,,False,False,False,False,False,False
725650,3017,2006,1,15,45.900001525878906,23,10.600000381469727,23,1000.9000244140625,23.0,,,10.0,23,11.899999618530273,23.0,22.899999618530273,30.899999618530273,30.899999618530273,False,,,0.0,,False,False,False,False,False,False
722544,13958,2007,5,11,72.5999984741211,23,59.0,23,1014.0,23.0,,,9.899999618530273,23,2.799999952316284,23.0,7.0,,62.599998474121094,True,,,0.0,,False,False,False,False,False,False
725033,94728,2007,5,28,73.9000015258789,23,61.70000076293945,23,1018.2999877929688,23.0,,,8.699999809265137,23,3.799999952316284,23.0,7.0,15.899999618530273,66.0,False,,,0.029999999329447746,,False,False,False,False,False,False
727930,24233,2007,11,18,44.599998474121094,24,39.0,24,1016.5,23.0,,,9.800000190734863,24,7.300000190734863,24.0,19.0,25.100000381469727,41.0,False,,,0.4699999988079071,,False,False,False,False,False,False
725650,3017,2008,12,18,21.299999237060547,24,14.899999618530273,24,1012.7000122070312,23.0,,,9.199999809265137,24,5.400000095367432,24.0,27.0,32.099998474121094,10.899999618530273,False,,,0.019999999552965164,,True,True,True,True,True,True
727930,24233,2009,1,9,39.599998474121094,24,30.299999237060547,24,1033.0999755859375,23.0,,,10.0,24,8.5,24.0,15.0,19.0,36.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2009,7,3,88.5999984741211,24,68.4000015258789,24,1014.7000122070312,23.0,,,10.0,24,3.0999999046325684,24.0,7.0,14.0,75.19999694824219,True,,,0.0,,False,False,False,False,False,False
725033,94728,2009,7,28,76.5,24,69.69999694824219,24,1013.7000122070312,23.0,,,9.300000190734863,24,2.799999952316284,24.0,8.0,15.0,71.0999984741211,False,,,0.6000000238418579,,False,False,False,False,False,False
725650,3017,2005,2,9,26.100000381469727,24,13.199999809265137,24,1022.0999755859375,24.0,,,9.5,24,6.099999904632568,24.0,11.100000381469727,,14.0,False,,,0.0,,True,True,True,True,True,True
725033,94728,2005,10,21,53.900001525878906,24,40.5,24,1017.5999755859375,24.0,,,9.899999618530273,24,1.5,24.0,5.099999904632568,,48.900001525878906,False,,,0.0,,False,False,False,False,False,False
725033,94728,2005,8,22,80.9000015258789,24,58.0,24,1009.2999877929688,24.0,,,9.899999618530273,24,3.799999952316284,24.0,11.100000381469727,15.0,73.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2005,12,1,43.5,24,30.700000762939453,24,1013.0999755859375,24.0,,,9.899999618530273,24,5.5,24.0,8.899999618530273,16.899999618530273,37.900001525878906,False,,,0.0,,False,False,False,False,False,False
725033,94728,2005,1,15,31.200000762939453,24,14.300000190734863,24,1036.699951171875,24.0,,,9.899999618530273,24,5.099999904632568,24.0,10.100000381469727,18.100000381469727,27.0,True,,,0.7699999809265137,,False,False,False,False,False,False
725033,94728,2005,12,19,34.400001525878906,24,17.600000381469727,24,1022.9000244140625,24.0,,,9.899999618530273,24,6.199999809265137,24.0,15.0,22.0,30.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2005,8,30,85.0,24,62.5,24,1007.0999755859375,24.0,,,9.899999618530273,24,3.4000000953674316,24.0,7.0,,72.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2005,5,25,81.19999694824219,24,66.19999694824219,24,1007.5999755859375,24.0,,,9.300000190734863,24,5.099999904632568,24.0,8.899999618530273,14.0,71.0999984741211,False,,,0.0,,False,False,False,False,False,False
725033,94728,2006,12,21,44.20000076293945,24,25.700000762939453,24,1025.5999755859375,24.0,,,10.0,24,5.599999904632568,24.0,9.899999618530273,21.0,37.900001525878906,False,,,0.0,,False,False,False,False,False,False
725033,94728,2006,12,2,49.400001525878906,24,29.700000762939453,24,1015.4000244140625,24.0,,,9.899999618530273,24,7.900000095367432,24.0,15.899999618530273,37.900001525878906,42.099998474121094,False,,,0.23000000417232513,,False,False,False,False,False,False
725650,3017,2006,6,6,75.0,24,41.70000076293945,24,1010.4000244140625,24.0,,,10.0,24,8.100000381469727,24.0,19.0,23.899999618530273,57.20000076293945,True,,,0.0,,False,False,False,False,False,False
723860,23169,2006,3,26,64.0,24,20.600000381469727,24,1011.5,24.0,,,10.0,24,13.199999809265137,24.0,20.0,34.0,53.099998474121094,False,,,0.0,,False,False,False,False,False,False
725650,3017,2006,7,14,81.30000305175781,24,37.099998474121094,24,1013.2999877929688,24.0,,,10.0,24,6.900000095367432,24.0,15.899999618530273,21.0,64.4000015258789,True,,,0.0,,False,False,False,False,False,False
725650,3017,2006,3,7,54.70000076293945,24,11.699999809265137,24,1006.0,24.0,,,10.0,24,12.0,24.0,26.0,34.0,34.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2006,6,10,61.20000076293945,24,48.099998474121094,24,1002.7000122070312,24.0,,,9.699999809265137,24,8.399999618530273,24.0,14.0,22.899999618530273,55.900001525878906,False,,,0.029999999329447746,,False,False,False,False,False,False
725650,3017,2006,6,14,84.9000015258789,24,32.0,24,1004.2000122070312,24.0,,,10.0,24,15.699999809265137,24.0,22.0,33.0,63.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2007,11,12,65.4000015258789,24,38.20000076293945,24,1015.2000122070312,24.0,,,10.0,24,9.800000190734863,24.0,16.899999618530273,23.899999618530273,55.0,False,,,0.03999999910593033,,False,False,False,False,False,False
723860,23169,2007,2,9,62.0,24,18.399999618530273,24,1017.2999877929688,24.0,,,10.0,24,4.800000190734863,24.0,9.899999618530273,,53.099998474121094,False,,,0.0,,False,False,False,False,False,False
723860,23169,2007,6,4,93.69999694824219,24,21.299999237060547,24,1006.0999755859375,24.0,,,10.0,24,10.399999618530273,24.0,15.899999618530273,22.899999618530273,77.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,9,29,67.9000015258789,24,37.5,24,1002.5,24.0,,,10.0,24,15.199999809265137,24.0,23.899999618530273,30.899999618530273,51.099998474121094,False,,,0.0,,False,False,False,False,False,False
725033,94728,2007,7,21,71.5999984741211,24,51.0,24,1015.5,24.0,,,10.0,24,5.0,24.0,9.899999618530273,21.0,62.599998474121094,True,,,0.0,,False,False,False,False,False,False
723860,23169,2007,8,12,96.5999984741211,24,53.099998474121094,24,1008.7000122070312,24.0,,,10.0,24,6.300000190734863,24.0,12.0,20.0,82.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2008,1,20,27.200000762939453,24,5.800000190734863,24,1017.0,24.0,,,10.0,24,8.699999809265137,24.0,15.899999618530273,23.899999618530273,21.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,12,26,38.900001525878906,24,23.0,24,992.5999755859375,24.0,,,10.0,24,12.899999618530273,24.0,23.899999618530273,30.899999618530273,30.200000762939453,True,,,0.0,,False,False,False,False,False,False
723860,23169,2008,3,2,57.900001525878906,24,15.600000381469727,24,1013.5999755859375,24.0,,,10.0,24,17.0,24.0,28.899999618530273,42.0,48.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2008,2,25,67.19999694824219,24,46.5,24,1012.4000244140625,24.0,,,9.699999809265137,24,3.5999999046325684,24.0,9.899999618530273,22.0,51.099998474121094,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,12,21,10.899999618530273,24,0.6000000238418579,24,1026.800048828125,24.0,,,10.0,24,10.199999809265137,24.0,23.899999618530273,32.099998474121094,0.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,8,2,86.30000305175781,24,32.900001525878906,24,1005.5,24.0,,,10.0,24,10.600000381469727,24.0,19.0,27.0,61.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2008,8,17,95.0,24,50.099998474121094,24,1005.0,24.0,,,10.0,24,6.800000190734863,24.0,11.100000381469727,15.899999618530273,84.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2009,11,25,52.79999923706055,24,33.599998474121094,24,1023.7999877929688,24.0,,,10.0,24,3.200000047683716,24.0,6.0,,41.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2009,1,4,18.399999618530273,24,9.5,24,1023.7000122070312,24.0,,,9.100000381469727,24,8.300000190734863,24.0,14.0,18.100000381469727,12.199999809265137,True,,,0.0,,False,False,False,False,False,False
723860,23169,2009,8,10,88.9000015258789,24,28.200000762939453,24,1010.5,24.0,,,10.0,24,3.5,24.0,7.0,,75.19999694824219,True,,,0.0,,False,False,False,False,False,False
723860,23169,2009,3,29,68.9000015258789,24,21.899999618530273,24,1002.0,24.0,,,10.0,24,10.600000381469727,24.0,18.100000381469727,28.0,48.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2009,11,17,30.799999237060547,24,15.800000190734863,24,1024.800048828125,24.0,,,10.0,24,7.800000190734863,24.0,12.0,,16.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2009,8,20,81.0,24,71.0,24,1013.7000122070312,24.0,,,9.5,24,2.5,24.0,7.0,,75.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2009,5,28,86.4000015258789,24,30.799999237060547,24,1007.7000122070312,24.0,,,10.0,24,5.099999904632568,24.0,12.0,15.0,73.4000015258789,True,,,0.0,,False,False,False,False,False,False
723860,23169,2009,3,31,56.099998474121094,24,10.600000381469727,24,1015.2999877929688,24.0,,,10.0,24,3.0,24.0,11.100000381469727,,44.099998474121094,False,,,0.0,,False,False,False,False,False,False
723860,23169,2009,1,2,46.29999923706055,24,32.900001525878906,24,1012.7000122070312,24.0,,,10.0,24,2.200000047683716,24.0,7.0,,37.400001525878906,True,,,0.0,,False,False,False,False,False,False
725650,3017,2009,2,5,48.400001525878906,24,4.699999809265137,24,1017.2000122070312,24.0,,,10.0,24,8.600000381469727,24.0,14.0,,35.099998474121094,True,,,0.0,,False,False,False,False,False,False
727930,24233,2005,10,12,52.79999923706055,24,46.79999923706055,24,1021.4000244140625,24.0,1004.2000122070312,24.0,9.899999618530273,24,4.300000190734863,24.0,8.0,,48.20000076293945,True,,,,,False,False,False,False,False,False
727930,24233,2005,2,22,41.70000076293945,24,30.899999618530273,24,1021.7999877929688,24.0,1004.2999877929688,24.0,9.899999618530273,24,7.300000190734863,24.0,12.0,,28.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2006,2,23,45.599998474121094,24,41.099998474121094,24,1021.0,24.0,1003.7999877929688,24.0,10.0,24,14.0,24.0,19.0,22.899999618530273,39.20000076293945,True,,,0.029999999329447746,,False,False,False,False,False,False
725033,94728,2006,7,28,80.5999984741211,7,70.80000305175781,7,1010.9000244140625,7.0,,,9.600000381469727,7,8.0,7.0,16.899999618530273,23.899999618530273,75.19999694824219,True,,,0.3100000023841858,,True,True,True,True,True,True
723860,23169,2009,3,2,60.599998474121094,12,25.600000381469727,12,1015.5999755859375,12.0,,,10.0,12,3.5,12.0,5.099999904632568,,50.0,True,,,0.0,,False,False,False,False,False,False
722544,13958,2008,12,14,64.5999984741211,19,56.599998474121094,19,1009.0,17.0,,,10.0,19,8.600000381469727,19.0,13.0,28.899999618530273,60.79999923706055,True,,,0.0,,False,False,False,False,False,False
722544,13958,2009,6,27,90.0999984741211,19,64.80000305175781,19,1008.5999755859375,19.0,,,10.0,19,3.9000000953674316,19.0,8.0,15.0,78.80000305175781,True,,,0.20999999344348907,,False,False,False,False,False,False
725033,94728,2006,3,16,40.400001525878906,22,15.899999618530273,22,1014.0,22.0,,,10.0,22,9.0,22.0,13.0,25.100000381469727,35.099998474121094,False,,,0.0,,False,False,False,False,False,False
725033,94728,2009,12,10,41.70000076293945,22,25.399999618530273,22,999.2000122070312,22.0,,,10.0,22,9.399999618530273,22.0,15.0,28.0,33.79999923706055,True,,,0.9200000166893005,,False,False,False,False,False,False
725650,3017,2008,1,21,9.800000190734863,23,6.5,23,1018.7000122070312,15.0,,,2.5,23,7.199999809265137,23.0,14.0,,3.200000047683716,True,,,0.009999999776482582,,False,False,False,False,False,False
723860,23169,2006,2,9,58.79999923706055,23,9.5,23,1017.7999877929688,23.0,,,10.0,23,4.300000190734863,23.0,8.899999618530273,,46.400001525878906,True,,,0.0,,False,False,False,False,False,False
725650,3017,2006,2,4,33.29999923706055,23,14.699999809265137,23,1018.7999877929688,23.0,,,10.0,23,9.699999809265137,23.0,19.0,,17.600000381469727,True,,,0.0,,False,False,False,False,False,False
723860,23169,2006,11,14,59.0,23,22.299999237060547,23,1011.5999755859375,23.0,,,10.0,23,5.0,23.0,11.100000381469727,,51.79999923706055,True,,,0.0,,False,False,False,False,False,False
725033,94728,2006,3,4,29.5,23,12.399999618530273,23,1012.9000244140625,23.0,,,10.0,23,10.100000381469727,23.0,14.0,26.0,21.200000762939453,True,,,0.0,,False,False,False,False,False,False
723860,23169,2007,9,2,95.19999694824219,23,52.0,23,1007.0999755859375,23.0,,,10.0,23,3.9000000953674316,23.0,14.0,28.0,84.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2006,2,21,45.5,24,43.29999923706055,24,1017.7999877929688,15.0,,,2.4000000953674316,24,1.600000023841858,24.0,5.099999904632568,,42.79999923706055,True,,,0.009999999776482582,,False,False,False,False,False,False
722544,13958,2007,7,5,76.5999984741211,24,70.4000015258789,24,1013.5999755859375,15.0,,,9.199999809265137,24,0.6000000238418579,24.0,4.099999904632568,,73.0,False,,,0.15000000596046448,,False,False,False,False,False,False
725033,94728,2008,5,9,55.20000076293945,24,45.79999923706055,24,1007.7999877929688,15.0,,,6.199999809265137,24,8.800000190734863,24.0,18.100000381469727,28.0,48.20000076293945,True,,,0.14000000059604645,,False,False,False,False,False,False
725033,94728,2009,3,29,45.79999923706055,24,44.900001525878906,24,1001.5,15.0,,,3.9000000953674316,24,7.400000095367432,24.0,11.100000381469727,22.899999618530273,42.099998474121094,False,,,0.25,,False,False,False,False,False,False
727930,24233,2006,12,14,43.599998474121094,24,39.29999923706055,24,1013.9000244140625,17.0,,,8.0,24,9.199999809265137,24.0,18.100000381469727,22.899999618530273,39.20000076293945,True,,,0.07999999821186066,,False,False,False,False,False,False
722544,13958,2007,3,12,66.0999984741211,24,58.400001525878906,24,1017.5,18.0,,,7.699999809265137,24,4.099999904632568,24.0,14.0,22.0,59.0,False,,,2.390000104904175,,False,False,False,False,False,False
727930,24233,2005,1,19,57.0,24,54.599998474121094,24,1020.4000244140625,19.0,1003.5999755859375,19.0,7.300000190734863,24,3.700000047683716,24.0,11.100000381469727,,53.099998474121094,False,,,0.0,,True,True,True,True,True,True
725650,3017,2005,2,16,25.100000381469727,24,19.0,24,1023.2999877929688,19.0,,,9.5,24,8.300000190734863,24.0,12.0,,18.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2006,4,7,42.79999923706055,24,26.799999237060547,24,1005.4000244140625,19.0,,,7.800000190734863,24,15.800000190734863,24.0,29.899999618530273,37.900001525878906,30.200000762939453,False,,,0.14000000059604645,,False,False,False,False,False,False
727930,24233,2009,6,25,60.599998474121094,24,50.70000076293945,24,1017.4000244140625,19.0,,,9.699999809265137,24,12.0,24.0,16.899999618530273,23.899999618530273,53.599998474121094,True,,,0.029999999329447746,,False,False,False,False,False,False
727930,24233,2006,1,5,51.20000076293945,24,39.099998474121094,24,1022.2000122070312,20.0,,,7.800000190734863,24,6.599999904632568,24.0,16.899999618530273,,42.099998474121094,False,,,0.009999999776482582,,False,False,False,False,False,False
727930,24233,2006,6,9,56.099998474121094,24,50.0,24,1019.7000122070312,20.0,,,8.899999618530273,24,6.599999904632568,24.0,9.899999618530273,,51.099998474121094,False,,,0.07999999821186066,,False,False,False,False,False,False
722544,13958,2006,8,16,88.80000305175781,24,67.80000305175781,24,1013.7999877929688,21.0,,,10.0,24,5.5,24.0,8.899999618530273,15.899999618530273,75.19999694824219,True,,,0.0,,False,False,False,False,False,False
727930,24233,2006,5,26,51.400001525878906,24,47.099998474121094,24,1011.7000122070312,21.0,,,9.800000190734863,24,7.599999904632568,24.0,14.0,,48.0,False,,,0.14000000059604645,,False,False,False,False,False,False
723860,23169,2006,7,9,91.69999694824219,24,47.20000076293945,24,1009.5999755859375,22.0,,,10.0,24,6.800000190734863,24.0,20.0,29.899999618530273,82.9000015258789,False,,,0.0,,False,False,False,False,False,False
727930,24233,2008,4,29,49.29999923706055,24,38.20000076293945,24,1012.5999755859375,22.0,,,10.0,24,10.199999809265137,24.0,19.0,27.0,41.0,False,,,0.28999999165534973,,False,False,False,False,False,False
727930,24233,2008,3,20,42.20000076293945,24,35.79999923706055,24,1019.0999755859375,22.0,,,9.600000381469727,24,9.699999809265137,24.0,15.0,20.0,37.400001525878906,True,,,0.05000000074505806,,False,False,False,False,False,False
722544,13958,2008,5,1,75.0,24,63.400001525878906,24,1005.2999877929688,22.0,,,9.899999618530273,24,6.5,24.0,9.899999618530273,19.0,69.80000305175781,True,,,0.0,,False,False,False,False,False,False
725033,94728,2009,7,3,70.4000015258789,24,63.400001525878906,24,1009.5999755859375,22.0,,,8.800000190734863,24,3.5999999046325684,24.0,8.0,15.0,64.4000015258789,True,,,0.44999998807907104,,True,True,True,True,True,True
722544,13958,2009,5,10,81.19999694824219,24,66.4000015258789,24,1013.5999755859375,22.0,,,10.0,24,3.799999952316284,24.0,8.0,18.100000381469727,73.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2006,2,19,30.899999618530273,24,26.799999237060547,24,1030.0,23.0,,,7.300000190734863,24,5.400000095367432,24.0,8.899999618530273,18.100000381469727,28.399999618530273,True,,,0.009999999776482582,,False,False,False,False,False,False
727930,24233,2006,6,11,60.900001525878906,24,52.400001525878906,24,1012.4000244140625,23.0,,,8.0,24,5.400000095367432,24.0,9.899999618530273,,53.099998474121094,True,,,0.0,,False,False,False,False,False,False
725033,94728,2007,1,13,50.099998474121094,24,41.5,24,1022.5,23.0,,,9.800000190734863,24,5.400000095367432,24.0,9.899999618530273,16.899999618530273,46.0,False,,,0.019999999552965164,,False,False,False,False,False,False
